Image Path,percentage_scores_beautiful&ugly,percentage_scores_colorful&monotone,percentage_scores_warm&cold,percentage_scores_harmonious&chaotic,softmax_scores_beautiful&ugly,softmax_scores_colorful&monotone,softmax_scores_warm&cold,softmax_scores_harmonious&chaotic
/home/xiaoyi/datasets/ICAA17K/complementary/orange_blue/10257132@N0828102007070.jpg,0.5645216107368469,0.5351295471191406,0.5249637961387634,0.5162346959114075,0.9844744205474854,0.8996044993400574,0.857721745967865,0.7694465517997742
/home/xiaoyi/datasets/ICAA17K/complementary/orange_blue/henk-meijer6871951110.jpg,0.6032865643501282,0.5517269372940063,0.5195568799972534,0.5464820265769958,0.9958733916282654,0.940436840057373,0.7630314230918884,0.9538950324058533
/home/xiaoyi/datasets/ICAA17K/complementary/orange_blue/artbypem33831821453.jpg,0.5398260951042175,0.5540336966514587,0.5345452427864075,0.5412304401397705,0.9271736145019531,0.9641880989074707,0.9061317443847656,0.9497700929641724
/home/xiaoyi/datasets/ICAA17K/complementary/orange_blue/a380spotter26445831408.jpg,0.5192002058029175,0.572628378868103,0.5379044413566589,0.4984772205352783,0.7219803929328918,0.9733276963233948,0.8833156228065491,0.47869613766670227
/home/xiaoyi/datasets/ICAA17K/complementary/orange_blue/137446069@N0834515948970.jpg,0.5143219828605652,0.5913329720497131,0.5058437585830688,0.5145310163497925,0.6603091359138489,0.9824621677398682,0.56371009349823,0.676996648311615
/home/xiaoyi/datasets/ICAA17K/complementary/orange_blue/118543838@N0817377971638.jpg,0.5603561401367188,0.6367639303207397,0.4753238260746002,0.4856627285480499,0.9704485535621643,0.9999109506607056,0.20006242394447327,0.2320999652147293
/home/xiaoyi/datasets/ICAA17K/complementary/orange_blue/93586531@N0838848917300.jpg,0.5872510671615601,0.5962902903556824,0.5534952878952026,0.5357961058616638,0.983806848526001,0.9920926690101624,0.9343828558921814,0.9029271602630615
/home/xiaoyi/datasets/ICAA17K/complementary/orange_blue/snagglepuss25026754282.jpg,0.5577232837677002,0.7048073410987854,0.5248207449913025,0.5121756792068481,0.9561026096343994,0.9999589920043945,0.7949378490447998,0.6976189613342285
/home/xiaoyi/datasets/ICAA17K/complementary/orange_blue/57734089@N0316656589158.jpg,0.5266302227973938,0.5233346223831177,0.5311856865882874,0.4567612409591675,0.7816786766052246,0.7671231031417847,0.8300361037254333,0.08631444722414017
/home/xiaoyi/datasets/ICAA17K/complementary/orange_blue/139363649@N0233098198304.jpg,0.5403285622596741,0.5763848423957825,0.5142480731010437,0.5438209176063538,0.92311030626297,0.9931339025497437,0.7084919214248657,0.9704403877258301
/home/xiaoyi/datasets/ICAA17K/complementary/orange_blue/139272712@N0526482974501.jpg,0.5177821516990662,0.6372467875480652,0.4988633394241333,0.5159253478050232,0.7319095730781555,0.9998072981834412,0.4848078787326813,0.762448251247406
/home/xiaoyi/datasets/ICAA17K/complementary/orange_blue/santilliignacio19149340204.jpg,0.5240898728370667,0.5192026495933533,0.524836003780365,0.4919056296348572,0.8048597574234009,0.749550998210907,0.8401336073875427,0.368814080953598
/home/xiaoyi/datasets/ICAA17K/complementary/orange_blue/snagglepuss27578278650.jpg,0.5384129881858826,0.5746334791183472,0.48236793279647827,0.5476093292236328,0.8733365535736084,0.9651216864585876,0.280775249004364,0.9296560287475586
/home/xiaoyi/datasets/ICAA17K/complementary/orange_blue/morbokat16988618570.jpg,0.535606324672699,0.6035097241401672,0.508470892906189,0.4881345331668854,0.8974189758300781,0.9990901947021484,0.6475727558135986,0.2570858299732208
/home/xiaoyi/datasets/ICAA17K/complementary/orange_blue/archgionni28147521145.jpg,0.5690395832061768,0.64813631772995,0.48453956842422485,0.48737141489982605,0.9803581237792969,0.9999643564224243,0.249818816781044,0.2385803461074829
/home/xiaoyi/datasets/ICAA17K/complementary/orange_blue/keo621918578914.jpg,0.605949878692627,0.6446167230606079,0.5311737656593323,0.5389130115509033,0.9977691173553467,0.999812662601471,0.894382655620575,0.9566745162010193
/home/xiaoyi/datasets/ICAA17K/complementary/orange_blue/jogijhelumi24472780455.jpg,0.5648382306098938,0.5285287499427795,0.534487247467041,0.5186013579368591,0.9559435248374939,0.7693673968315125,0.8419918417930603,0.7397965788841248
/home/xiaoyi/datasets/ICAA17K/complementary/orange_blue/146253389@N0829278222342.jpg,0.5350387096405029,0.6533803343772888,0.47604548931121826,0.5129755139350891,0.8903233408927917,0.9999661445617676,0.19918139278888702,0.7366467118263245
/home/xiaoyi/datasets/ICAA17K/complementary/orange_blue/inma_fotos47335053452.jpg,0.5388006567955017,0.5985807776451111,0.48526355624198914,0.4898151159286499,0.8747124671936035,0.9976803064346313,0.30569571256637573,0.31782063841819763
/home/xiaoyi/datasets/ICAA17K/complementary/orange_blue/31611680@N0834570750600.jpg,0.5315096378326416,0.5999688506126404,0.49941638112068176,0.4829479455947876,0.8620355129241943,0.9979956150054932,0.4909241795539856,0.1918993592262268
/home/xiaoyi/datasets/ICAA17K/complementary/orange_blue/wwwcelinestalnl25439846654.jpg,0.5485829710960388,0.6333763599395752,0.5155237317085266,0.4916304051876068,0.9388824701309204,0.9999396800994873,0.7421218156814575,0.3160768747329712
/home/xiaoyi/datasets/ICAA17K/complementary/orange_blue/yarinasanth40155850231.jpg,0.5933105945587158,0.5385857820510864,0.5093948841094971,0.5631572604179382,0.9952002763748169,0.9079127311706543,0.6569119691848755,0.9923011064529419
/home/xiaoyi/datasets/ICAA17K/complementary/orange_blue/peter-murrell20822874424.jpg,0.5900461673736572,0.6519593000411987,0.506188690662384,0.49221575260162354,0.9890280961990356,0.9999386072158813,0.5865075588226318,0.35181111097335815
/home/xiaoyi/datasets/ICAA17K/complementary/orange_blue/124733025@N0816882904789.jpg,0.5539826154708862,0.6451203227043152,0.5071716904640198,0.500353217124939,0.9623895883560181,0.9998722076416016,0.6123997569084167,0.5069994926452637
/home/xiaoyi/datasets/ICAA17K/complementary/orange_blue/croquet22329177942.jpg,0.594850480556488,0.567046046257019,0.5017362833023071,0.5356965661048889,0.9959476590156555,0.980543315410614,0.5290238857269287,0.9294028282165527
/home/xiaoyi/datasets/ICAA17K/complementary/orange_blue/mehmetsaglam32439049525.jpg,0.5032005310058594,0.5883538126945496,0.5219680070877075,0.49333474040031433,0.5474087595939636,0.9933585524559021,0.7791422009468079,0.38488054275512695
/home/xiaoyi/datasets/ICAA17K/complementary/orange_blue/lumenscript36492135462.jpg,0.540762186050415,0.6312623620033264,0.4956050217151642,0.4783535599708557,0.8795721530914307,0.9995135068893433,0.44232454895973206,0.1734522134065628
/home/xiaoyi/datasets/ICAA17K/complementary/orange_blue/98531702@N0530984521554.jpg,0.5081520080566406,0.6193090677261353,0.5290302634239197,0.4919672906398773,0.5974434614181519,0.996760904788971,0.7995406985282898,0.3842187523841858
/home/xiaoyi/datasets/ICAA17K/complementary/orange_blue/47449800@N0545569263732.jpg,0.5367366671562195,0.6001936793327332,0.5296448469161987,0.4937105178833008,0.9054393768310547,0.9987088441848755,0.9013441205024719,0.36353394389152527
/home/xiaoyi/datasets/ICAA17K/complementary/orange_blue/28286225@N0239486212422.jpg,0.5743189454078674,0.5932303667068481,0.49487847089767456,0.5212315320968628,0.9788506627082825,0.9969103932380676,0.41717085242271423,0.8337750434875488
/home/xiaoyi/datasets/ICAA17K/complementary/orange_blue/112246188@N0325165986081.jpg,0.5638910531997681,0.5782688856124878,0.5373761653900146,0.4911269247531891,0.9840131998062134,0.9895684123039246,0.9346377849578857,0.3444266617298126
/home/xiaoyi/datasets/ICAA17K/complementary/orange_blue/57734089@N0333262093620.jpg,0.5246610045433044,0.5191075801849365,0.506221354007721,0.5223530530929565,0.8055405020713806,0.7686801552772522,0.5995543003082275,0.8282322883605957
/home/xiaoyi/datasets/ICAA17K/complementary/orange_blue/99076370@N0631496466918.jpg,0.569987416267395,0.621954619884491,0.5371910929679871,0.5093098282814026,0.9818854928016663,0.9996548891067505,0.9287919402122498,0.6893247961997986
/home/xiaoyi/datasets/ICAA17K/complementary/orange_blue/thegreenalbum33754450726.jpg,0.5328058004379272,0.5578674077987671,0.505620002746582,0.5110207796096802,0.8369749188423157,0.9579905867576599,0.5747607350349426,0.6708041429519653
/home/xiaoyi/datasets/ICAA17K/complementary/orange_blue/35847324@N0016786396823.jpg,0.577556848526001,0.6034473180770874,0.5020884275436401,0.5399366021156311,0.9904555678367615,0.9975582361221313,0.5288929343223572,0.9369334578514099
/home/xiaoyi/datasets/ICAA17K/complementary/orange_blue/142188908@N0430404530677.jpg,0.6107437014579773,0.5632926821708679,0.5098918080329895,0.5577675104141235,0.9969214200973511,0.9658535122871399,0.6508411765098572,0.9715313911437988
/home/xiaoyi/datasets/ICAA17K/complementary/orange_blue/vladm200722132342389.jpg,0.5854597091674805,0.6174518465995789,0.5415024161338806,0.5115480422973633,0.9934771656990051,0.9992406368255615,0.9349620938301086,0.7041935324668884
/home/xiaoyi/datasets/ICAA17K/complementary/orange_blue/eyesplash29491696677.jpg,0.555310845375061,0.5650731325149536,0.5064337849617004,0.49259233474731445,0.9694948196411133,0.9861543774604797,0.6166374087333679,0.3529850244522095
/home/xiaoyi/datasets/ICAA17K/complementary/orange_blue/rolandito30043021900.jpg,0.5442692637443542,0.7017508149147034,0.5008068084716797,0.4800054132938385,0.8955848217010498,0.9999982118606567,0.5094590783119202,0.1509075164794922
/home/xiaoyi/datasets/ICAA17K/complementary/orange_blue/nabil_plane_spotter46343015651.jpg,0.4991890788078308,0.5923702716827393,0.47383952140808105,0.5067728757858276,0.49010980129241943,0.9866596460342407,0.2526072561740875,0.5902571082115173
/home/xiaoyi/datasets/ICAA17K/complementary/orange_blue/werner_schnell_images40829313413.jpg,0.5526911616325378,0.6144580245018005,0.5101066827774048,0.47744321823120117,0.9606698751449585,0.999762237071991,0.6538078188896179,0.10632357746362686
/home/xiaoyi/datasets/ICAA17K/complementary/orange_blue/125572947@N0716737113406.jpg,0.5524600148200989,0.6061959862709045,0.5201255679130554,0.4935973286628723,0.9484398365020752,0.9970411658287048,0.8128913640975952,0.3745056092739105
/home/xiaoyi/datasets/ICAA17K/complementary/orange_blue/jerry_lake38649837566.jpg,0.5929357409477234,0.579669713973999,0.5023713111877441,0.5195521712303162,0.9849746823310852,0.9746232032775879,0.5279040932655334,0.7620816826820374
/home/xiaoyi/datasets/ICAA17K/complementary/orange_blue/davea200745541475742.jpg,0.5388439893722534,0.5825667381286621,0.5180788636207581,0.4950040876865387,0.9183927178382874,0.9965932965278625,0.8002161383628845,0.3904118537902832
